taxonid_iucn,code,title,timing,scope,severity,score,invasive
55169,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
55169,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
55169,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
55169,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
55169,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
55169,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
55065,1.1,Housing & urban areas,Ongoing,,,,
55065,2.1,Annual & perennial non-timber crops,Ongoing,,,,
55065,2.1.2,Small-holder farming,Ongoing,,,,
55065,2.1.3,Agro-industry farming,Ongoing,,,,
55065,2.3,Livestock farming & ranching,Ongoing,,,,
55065,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,,
55065,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,,
55065,5.3,Logging & wood harvesting,Ongoing,,,,
55065,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
152260202,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
152260202,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
152260202,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
152260202,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
152260202,8.1,Invasive non-native/alien species/diseases (Unspecified ACTINOPTERYGII),Future,,,No/Negligible Impact: 1,Unspecified ACTINOPTERYGII
152260202,8.1.2,Named species (Unspecified ACTINOPTERYGII),Future,,,No/Negligible Impact: 1,Unspecified ACTINOPTERYGII
55132,11.2,Droughts,Ongoing,,,Low Impact: 3,
55132,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
55132,9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,
55140,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
55140,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
55140,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
55140,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
55140,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
55140,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
55140,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
55140,7.2.10,Large dams,Ongoing,,,Low Impact: 3,
55154,11.1,Habitat shifting & alteration,Future,Unknown,Unknown,Unknown,
55154,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
55154,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
55154,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
55154,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
55154,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
55154,8.1.2,Named species (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
55159,2.1,Annual & perennial non-timber crops,Ongoing,,,,
55159,2.1.3,Agro-industry farming,Ongoing,,,,
55159,2.2,Wood & pulp plantations,Ongoing,,,,
55159,2.2.2,Agro-industry plantations,Ongoing,,,,
55159,2.3,Livestock farming & ranching,Ongoing,,,,
55159,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,,
55159,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,,
55159,5.3,Logging & wood harvesting,Ongoing,,,,
55159,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
55159,9.1,Domestic & urban waste water,Ongoing,,,,
55159,9.1.3,Type Unknown/Unrecorded,Ongoing,,,,
55159,9.3,Agricultural & forestry effluents,Ongoing,,,,
55159,9.3.4,Type Unknown/Unrecorded,Ongoing,,,,
22680121,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22680121,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22680121,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22680121,6.1,Recreational activities,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22680121,7.2,Dams & water management/use,"Past, Likely to Return",Minority (<50%),No decline,Past Impact,
22680121,7.2.11,Dams (size unknown),"Past, Likely to Return",Minority (<50%),No decline,Past Impact,
22680121,8.1,Invasive non-native/alien species/diseases (Gallirallus australis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Gallirallus australis
22680121,8.1,Invasive non-native/alien species/diseases (Mustela erminea),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Mustela erminea
22680121,8.1,Invasive non-native/alien species/diseases (Mustela furo),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Mustela furo
22680121,8.1,Invasive non-native/alien species/diseases (Ovis aries),Ongoing,Minority (<50%),Unknown,Unknown,Ovis aries
22680121,8.1,Invasive non-native/alien species/diseases (Salmo trutta),Ongoing,Minority (<50%),Unknown,Unknown,Salmo trutta
22680121,8.1,Invasive non-native/alien species/diseases (Trichosurus vulpecula),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Trichosurus vulpecula
22680121,8.1.2,Named species (Gallirallus australis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Gallirallus australis
22680121,8.1.2,Named species (Mustela erminea),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Mustela erminea
22680121,8.1.2,Named species (Mustela furo),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Mustela furo
22680121,8.1.2,Named species (Ovis aries),Ongoing,Minority (<50%),Unknown,Unknown,Ovis aries
22680121,8.1.2,Named species (Salmo trutta),Ongoing,Minority (<50%),Unknown,Unknown,Salmo trutta
22680121,8.1.2,Named species (Trichosurus vulpecula),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Trichosurus vulpecula
10613,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
10613,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
10613,5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",,,Past Impact,
10613,5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",,,Past Impact,
10613,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,
149661131,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149661131,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
149661131,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
149661131,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149661131,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
149661131,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
149661131,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,
149661351,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149661351,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
149661351,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
149661351,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149661351,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
149661351,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
149661351,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
149661351,7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,
149661351,7.3,Other ecosystem modifications,Ongoing,,,Low Impact: 3,
59089,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
59090,1.3,Tourism & recreation areas,Ongoing,,,,
149661429,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149661429,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
149661429,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
149661429,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
149661429,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
149661429,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,
79075214,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
79075214,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
79075214,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
79075214,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
79075214,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
79075214,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
79075214,7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,
59102,11.3,Temperature extremes,Ongoing,,,Low Impact: 3,
59102,1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,
10615,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
10615,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
10615,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
10615,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
10615,7.2.1,Abstraction of surface water (domestic use),Ongoing,Unknown,Unknown,Unknown,
10615,7.3,Other ecosystem modifications,Ongoing,,,Low Impact: 3,
10615,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
10615,9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
149667541,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149667541,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
149667541,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
149667541,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149667541,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,
61895,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149669099,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149669099,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149669099,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
149669099,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
149669099,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
149669099,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
149669099,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
149669099,7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,
10616,2.2,Wood & pulp plantations,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
10616,2.2.1,Small-holder plantations,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
10616,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
10616,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
10616,5.3,Logging & wood harvesting,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
10616,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,"Slow, Significant Declines",Unknown,
10616,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
10616,7.2.9,Small dams,Ongoing,,,Low Impact: 3,
10616,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
10616,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
79075043,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
79075043,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
79075043,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
149667851,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
149667851,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
149667851,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
149667851,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
149667851,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
149667851,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
149667851,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,
149667851,8.1,Invasive non-native/alien species/diseases,Ongoing,Unknown,Unknown,Unknown,
149667851,8.1.1,Unspecified species,Ongoing,Unknown,Unknown,Unknown,
79075070,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
79075070,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
79075070,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
79075070,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
79075070,7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,
79075070,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,
79075070,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
59093,1.3,Tourism & recreation areas,Ongoing,,,,
10618,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
10618,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
10618,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
10618,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
10618,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
10618,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
10618,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
10618,9.1.1,Sewage,Ongoing,,,Low Impact: 3,
177957663,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
177957663,4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,
177957663,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
177957663,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
177957663,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
177957663,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
177957663,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
177957663,7.2.11,Dams (size unknown),Ongoing,Unknown,Unknown,Unknown,
177957663,8.2,Problematic native species/diseases (Cervus nippon),Ongoing,Unknown,Unknown,Unknown,Cervus nippon
177957663,8.2.2,Named species (Cervus nippon),Ongoing,Unknown,Unknown,Unknown,Cervus nippon
119241824,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
119241824,1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,
119241824,1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,
119241824,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
119241824,2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
119241824,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
119241824,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
119241824,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
119241824,9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
119241824,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
119241824,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
136179,1.1,Housing & urban areas,Ongoing,,,,
136179,2.1,Annual & perennial non-timber crops,Ongoing,,,,
136179,2.1.4,Scale Unknown/Unrecorded,Ongoing,,,,
136179,5.3,Logging & wood harvesting,Ongoing,,,,
136179,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
136179,9.3,Agricultural & forestry effluents,Ongoing,,,,
136179,9.3.4,Type Unknown/Unrecorded,Ongoing,,,,
45925,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
45925,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
45925,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
45925,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
45925,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56110,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56110,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56110,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56110,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
56110,2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,
56110,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
56110,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
56110,8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
56128,1.1,Housing & urban areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
56128,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
56128,5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,7.2,Dams & water management/use,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
56128,7.2.4,Abstraction of surface water (unknown use),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
56128,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
56128,9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
61797,2.1,Annual & perennial non-timber crops,Ongoing,,,,
61797,2.1.2,Small-holder farming,Ongoing,,,,
61797,5.3,Logging & wood harvesting,Ongoing,,,,
61797,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
56148,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
56148,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
56148,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
56148,5.3.5,Motivation Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
56156,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56156,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56156,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56156,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
56156,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
56156,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
56157,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56157,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56157,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56157,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
56157,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
56157,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
56157,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
56169,1.1,Housing & urban areas,Ongoing,,,,
56169,2.1,Annual & perennial non-timber crops,Ongoing,,,,
56169,2.1.2,Small-holder farming,Ongoing,,,,
56169,5.3,Logging & wood harvesting,Ongoing,,,,
56169,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
56170,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56170,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56170,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56170,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
56170,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
