taxonid_iucn,code,title,timing,scope,severity,score,invasive
62289271,8.1.2,Named species (Rattus exulans),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Rattus exulans
62289271,8.1.2,Named species (Rattus rattus),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Rattus rattus
100946928,1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
100946928,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
100946928,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
100946928,8.1,Invasive non-native/alien species/diseases,Ongoing,Minority (<50%),Unknown,Unknown,
100946928,8.1.1,Unspecified species,Ongoing,Minority (<50%),Unknown,Unknown,
44930348,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
44930348,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
44930348,7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,
44930348,7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,
192140,5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
192140,5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
192140,5.3,Logging & wood harvesting,"Past, Unlikely to Return",Majority (50-90%),Rapid Declines,Past Impact,
192140,5.3.4,Unintentional effects: (large scale) [harvest],"Past, Unlikely to Return",Majority (50-90%),Rapid Declines,Past Impact,
178708,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
178708,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
178708,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
178708,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
193453,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
193453,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
193453,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
193453,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
196432,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,
196432,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
196432,5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
196432,9.2,Industrial & military effluents,Ongoing,Majority (50-90%),Unknown,Unknown,
196432,9.2.2,Seepage from mining,Ongoing,Majority (50-90%),Unknown,Unknown,
60260,5.3,Logging & wood harvesting,Ongoing,,,,
60260,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
139569559,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,2.1.1,Shifting agriculture,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,3.2,Mining & quarrying,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,
139569559,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,
139569559,5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,
139569559,9.2,Industrial & military effluents,Ongoing,Unknown,Rapid Declines,Unknown,
139569559,9.2.2,Seepage from mining,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,2.4.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,
173721207,5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
171878,3.2,Mining & quarrying,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
171878,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
171878,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
171878,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Unknown,Unknown,
171878,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,
157777615,3.2,Mining & quarrying,Future,Majority (50-90%),Unknown,Unknown,
157778795,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,
158153228,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,
157783956,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,
121936835,1.1,Housing & urban areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
121936835,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
121936835,2.3.4,Scale Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
121936835,3.2,Mining & quarrying,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
121936835,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
121936835,5.1.1,Intentional use (species is the target),Ongoing,Unknown,"Slow, Significant Declines",Unknown,
121936835,8.2,Problematic native species/diseases (Corvus albus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Corvus albus
121936835,8.2.2,Named species (Corvus albus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Corvus albus
61561,7.3,Other ecosystem modifications,Ongoing,,,Low Impact: 3,
22685150,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22685150,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22685150,7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22685150,7.1.3,Trend Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22685150,8.1,Invasive non-native/alien species/diseases (Bos taurus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Bos taurus
22685150,8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus
22685150,8.1.2,Named species (Bos taurus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Bos taurus
22685150,8.1.2,Named species (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus
22685150,8.2,Problematic native species/diseases (Cracticus nigrogularis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Cracticus nigrogularis
22685150,8.2.2,Named species (Cracticus nigrogularis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Cracticus nigrogularis
59766,11.2,Droughts,Future,Unknown,Unknown,Unknown,
59766,7.2,Dams & water management/use,Future,Unknown,Unknown,Unknown,
59766,7.2,Dams & water management/use,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
59766,7.2,Dams & water management/use,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
59766,7.2.1,Abstraction of surface water (domestic use),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
59766,7.2.11,Dams (size unknown),Future,Unknown,Unknown,Unknown,
59766,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
59766,7.2.5,Abstraction of ground water (domestic use),Ongoing,Unknown,"Slow, Significant Declines",Unknown,
59766,7.2.7,Abstraction of ground water (agricultural use),Ongoing,Unknown,"Slow, Significant Declines",Unknown,
163703,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,
163703,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,
163703,2.2,Wood & pulp plantations,Ongoing,Unknown,Rapid Declines,Unknown,
163703,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,
163703,5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,
163703,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,
163703,7.1,Fire & fire suppression,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,
163703,7.1.3,Trend Unknown/Unrecorded,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,
83130716,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
83130716,7.2.1,Abstraction of surface water (domestic use),Ongoing,,,Low Impact: 3,
83130716,7.2.2,Abstraction of surface water (commercial use),Ongoing,,,Low Impact: 3,
83130716,7.2.3,Abstraction of surface water (agricultural use),Ongoing,,,Low Impact: 3,
63139,7.2,Dams & water management/use,Ongoing,,,,
63139,7.2.8,Abstraction of ground water (unknown use),Ongoing,,,,
59769,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
59769,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
59769,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
59769,8.1,Invasive non-native/alien species/diseases (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
59769,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
59769,8.1.2,Named species (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
20593553,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
20593553,1.2,Commercial & industrial areas,,,,(Not specified),
20593553,7.2,Dams & water management/use,Future,Majority (50-90%),Very Rapid Declines,Medium Impact: 6,
20593553,7.2.7,Abstraction of ground water (agricultural use),Future,Majority (50-90%),Very Rapid Declines,Medium Impact: 6,
156163,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,
156163,7.2,Dams & water management/use,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,
156163,7.2.6,Abstraction of ground water (commercial use),Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,
156163,9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,
156163,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
164855,7.2,Dams & water management/use,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,
164855,7.2,Dams & water management/use,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
164855,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
164855,7.2.7,Abstraction of ground water (agricultural use),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,
164855,7.3,Other ecosystem modifications,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,
164855,9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
164855,9.3.3,Herbicides and pesticides,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
22695789,1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",,
22695789,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,,
22695789,2.1.4,Scale Unknown/Unrecorded,Ongoing,Majority (50-90%),Rapid Declines,,
22695789,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,,
22695789,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,,
22695789,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",,
22695789,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",,
163444081,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
163443511,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
97162328,11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,
97162328,11.2,Droughts,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
97162328,2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
97162328,2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
97162328,8.1,Invasive non-native/alien species/diseases (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum
97162328,8.1.2,Named species (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum
109480937,11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Unknown,Unknown,
109480937,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,
109480937,7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,
109480937,7.1.3,Trend Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
109480937,8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),Unknown,Unknown,
109480937,8.1,Invasive non-native/alien species/diseases (Equus caballus),Ongoing,Majority (50-90%),Unknown,Unknown,Equus caballus
109480937,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Unknown,Unknown,Unknown,Felis catus
109480937,8.1,Invasive non-native/alien species/diseases (Vulpes vulpes),Ongoing,Unknown,Unknown,Unknown,Vulpes vulpes
109480937,8.1.1,Unspecified species,Ongoing,Majority (50-90%),Unknown,Unknown,
109480937,8.1.2,Named species (Equus caballus),Ongoing,Majority (50-90%),Unknown,Unknown,Equus caballus
109480937,8.1.2,Named species (Felis catus),Ongoing,Unknown,Unknown,Unknown,Felis catus
109480937,8.1.2,Named species (Vulpes vulpes),Ongoing,Unknown,Unknown,Unknown,Vulpes vulpes
172389,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
172389,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
172389,7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,7.2.10,Large dams,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,9.1.1,Sewage,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,9.2,Industrial & military effluents,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
172389,9.2.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
172389,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
172389,9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
196262,2.1,Annual & perennial non-timber crops,"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,
196262,2.1.3,Agro-industry farming,"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,
196262,8.1,Invasive non-native/alien species/diseases (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum
196262,8.1.2,Named species (Cinnamomum verum),Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,Cinnamomum verum
178646,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
178646,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
178646,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
178646,5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
107654052,11.2,Droughts,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
107654052,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
107654052,8.1,Invasive non-native/alien species/diseases (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu
107654052,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
107654052,8.1.2,Named species (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu
107654052,8.2,Problematic native species/diseases (Clarias gariepinus),Ongoing,,,Low Impact: 3,Clarias gariepinus
107654052,8.2.2,Named species (Clarias gariepinus),Ongoing,,,Low Impact: 3,Clarias gariepinus
107654052,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
107654052,9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
107654052,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
107654052,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
107660562,11.1,Habitat shifting & alteration,Future,,,No/Negligible Impact: 1,
107660562,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
107660562,7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,
107660562,7.2.3,Abstraction of surface water (agricultural use),Ongoing,,,Low Impact: 3,
107660562,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
107660562,8.1,Invasive non-native/alien species/diseases (Clarias gariepinus),Ongoing,Minority (<50%),Unknown,Unknown,Clarias gariepinus
107660562,8.1,Invasive non-native/alien species/diseases (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu
107660562,8.1,Invasive non-native/alien species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss
107660562,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
107660562,8.1.2,Named species (Clarias gariepinus),Ongoing,Minority (<50%),Unknown,Unknown,Clarias gariepinus
107660562,8.1.2,Named species (Micropterus dolomieu),Ongoing,,,Low Impact: 3,Micropterus dolomieu
107660562,8.1.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss
107660562,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
107660562,9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
107660562,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
107660562,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
2560,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
2560,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
2560,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
2560,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
2560,7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,
